YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER_FL_NUM,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST,DEST_CITY_NAME,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ACTUAL_ELAPSED_TIME,AIR_TIME,FLIGHTS,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2024,1,22,1,1/22/2024 0:00,B6,20409,106,ORD,"Chicago, IL",IL,Illinois,JFK,"New York, NY",New York,1740,1721,-19,0,0,2019,-41,0,0,118,93,1,740,,,,,
2024,1,22,1,1/22/2024 0:00,B6,20409,312,ORD,"Chicago, IL",IL,Illinois,BOS,"Boston, MA",Massachusetts,1125,1146,21,21,1,1444,-3,0,0,118,102,1,867,,,,,
2024,1,22,1,1/22/2024 0:00,B6,20409,412,ORD,"Chicago, IL",IL,Illinois,BOS,"Boston, MA",Massachusetts,1915,1904,-11,0,0,2202,-31,0,0,118,96,1,867,,,,,
2024,1,22,1,1/22/2024 0:00,DL,19790,1063,MDW,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,1010,1003,-7,0,0,1314,11,11,0,131,84,1,591,,,,,
2024,1,22,1,1/22/2024 0:00,DL,19790,1144,ORD,"Chicago, IL",IL,Illinois,MSP,"Minneapolis, MN",Minnesota,1225,1219,-6,0,0,1351,-7,0,0,92,58,1,334,,,,,
2024,1,22,1,1/22/2024 0:00,DL,19790,1147,ORD,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,1240,1242,2,2,0,1556,18,18,1,134,85,1,606,0,0,18,0,0
2024,1,22,1,1/22/2024 0:00,DL,19790,1178,ORD,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,0930,0929,-1,0,0,1245,16,16,1,136,87,1,606,0,0,16,0,0
2024,1,22,1,1/22/2024 0:00,DL,19790,1421,MDW,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,0600,0553,-7,0,0,0900,0,0,0,127,87,1,591,,,,,
2024,1,22,1,1/22/2024 0:00,DL,19790,1444,ORD,"Chicago, IL",IL,Illinois,LGA,"New York, NY",New York,1930,1918,-12,0,0,2211,-41,0,0,113,95,1,733,,,,,
2024,1,22,1,1/22/2024 0:00,DL,19790,1477,ORD,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,1505,1506,1,1,0,1759,0,0,0,113,86,1,606,,,,,
2024,1,22,1,1/22/2024 0:00,DL,19790,1491,ORD,"Chicago, IL",IL,Illinois,LGA,"New York, NY",New York,1000,0959,-1,0,0,1350,26,26,1,171,100,1,733,0,0,26,0,0
2024,1,22,1,1/22/2024 0:00,DL,19790,1615,ORD,"Chicago, IL",IL,Illinois,SLC,"Salt Lake City, UT",Utah,0730,0728,-2,0,0,1033,11,11,0,245,178,1,1250,,,,,
2024,1,22,1,1/22/2024 0:00,DL,19790,1622,ORD,"Chicago, IL",IL,Illinois,MSP,"Minneapolis, MN",Minnesota,1910,1903,-7,0,0,2025,-21,0,0,82,55,1,334,,,,,
2024,1,22,1,1/22/2024 0:00,DL,19790,1739,MDW,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,1700,1652,-8,0,0,1941,-17,0,0,109,85,1,591,,,,,
2024,1,22,1,1/22/2024 0:00,DL,19790,2063,ORD,"Chicago, IL",IL,Illinois,SLC,"Salt Lake City, UT",Utah,1740,1734,-6,0,0,1944,-41,0,0,190,171,1,1250,,,,,
2024,1,22,1,1/22/2024 0:00,DL,19790,2122,ORD,"Chicago, IL",IL,Illinois,DTW,"Detroit, MI",Michigan,1745,1755,10,10,0,2016,7,7,0,81,50,1,235,,,,,
2024,1,22,1,1/22/2024 0:00,DL,19790,2146,ORD,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,0550,0547,-3,0,0,0856,-3,0,0,129,88,1,606,,,,,
2024,1,22,1,1/22/2024 0:00,DL,19790,2201,ORD,"Chicago, IL",IL,Illinois,SEA,"Seattle, WA",Washington,0740,0740,0,0,0,1046,18,18,1,306,231,1,1721,0,0,18,0,0
2024,1,22,1,1/22/2024 0:00,DL,19790,2335,ORD,"Chicago, IL",IL,Illinois,DTW,"Detroit, MI",Michigan,0900,0853,-7,0,0,1148,24,24,1,115,45,1,235,0,0,24,0,0
2024,1,22,1,1/22/2024 0:00,DL,19790,2337,ORD,"Chicago, IL",IL,Illinois,MSP,"Minneapolis, MN",Minnesota,1015,1006,-9,0,0,1146,-10,0,0,100,68,1,334,,,,,
2024,1,22,1,1/22/2024 0:00,DL,19790,2376,ORD,"Chicago, IL",IL,Illinois,LGA,"New York, NY",New York,0600,0559,-1,0,0,0913,-9,0,0,134,95,1,733,,,,,
2024,1,22,1,1/22/2024 0:00,DL,19790,2417,MDW,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,1248,1249,1,1,0,1541,1,1,0,112,85,1,591,,,,,
2024,1,22,1,1/22/2024 0:00,DL,19790,2455,ORD,"Chicago, IL",IL,Illinois,SEA,"Seattle, WA",Washington,1420,1456,36,36,1,1718,18,18,1,262,234,1,1721,18,0,0,0,0
2024,1,22,1,1/22/2024 0:00,DL,19790,2537,ORD,"Chicago, IL",IL,Illinois,SLC,"Salt Lake City, UT",Utah,1355,1400,5,5,0,1637,-1,0,0,217,175,1,1250,,,,,
2024,1,22,1,1/22/2024 0:00,DL,19790,2688,ORD,"Chicago, IL",IL,Illinois,LGA,"New York, NY",New York,0835,0829,-6,0,0,1207,8,8,0,158,93,1,733,,,,,
2024,1,22,1,1/22/2024 0:00,DL,19790,2738,ORD,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,1810,2000,110,110,1,2311,118,118,1,131,86,1,606,2,0,8,0,108
2024,1,22,1,1/22/2024 0:00,DL,19790,2906,ORD,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,0700,0652,-8,0,0,0953,-13,0,0,121,84,1,606,,,,,
2024,1,22,1,1/22/2024 0:00,DL,19790,700,ORD,"Chicago, IL",IL,Illinois,MSP,"Minneapolis, MN",Minnesota,1615,1622,7,7,0,1738,-12,0,0,76,58,1,334,,,,,
2024,1,22,1,1/22/2024 0:00,DL,19790,713,ORD,"Chicago, IL",IL,Illinois,MSP,"Minneapolis, MN",Minnesota,0625,0618,-7,0,0,0806,0,0,0,108,61,1,334,,,,,
2024,1,22,1,1/22/2024 0:00,F9,20436,1458,MDW,"Chicago, IL",IL,Illinois,MCO,"Orlando, FL",Florida,2035,2023,-12,0,0,0003,-26,0,0,160,128,1,990,,,,,
2024,1,22,1,1/22/2024 0:00,F9,20436,1596,ORD,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,2144,0017,153,153,1,0319,142,142,1,122,88,1,606,0,0,0,0,142
2024,1,22,1,1/22/2024 0:00,F9,20436,1735,MDW,"Chicago, IL",IL,Illinois,PHX,"Phoenix, AZ",Arizona,2117,2123,6,6,0,0039,11,11,0,256,195,1,1444,,,,,
2024,1,22,1,1/22/2024 0:00,F9,20436,1827,ORD,"Chicago, IL",IL,Illinois,PHX,"Phoenix, AZ",Arizona,1126,1139,13,13,0,1453,8,8,0,254,218,1,1440,,,,,
2024,1,22,1,1/22/2024 0:00,F9,20436,2144,MDW,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,1506,1532,26,26,1,1835,20,20,1,123,87,1,591,20,0,0,0,0
2024,1,22,1,1/22/2024 0:00,F9,20436,2211,MDW,"Chicago, IL",IL,Illinois,DEN,"Denver, CO",Colorado,2127,2125,-2,0,0,0022,65,65,1,237,127,1,895,0,0,65,0,0
2024,1,22,1,1/22/2024 0:00,F9,20436,2700,MDW,"Chicago, IL",IL,Illinois,SJU,"San Juan, PR",Puerto Rico,0851,0842,-9,0,0,1516,-19,0,0,274,256,1,2057,,,,,
2024,1,22,1,1/22/2024 0:00,F9,20436,2999,MDW,"Chicago, IL",IL,Illinois,DFW,"Dallas/Fort Worth, TX",Texas,1221,1237,16,16,1,1604,60,60,1,207,121,1,797,0,0,44,0,16
2024,1,22,1,1/22/2024 0:00,F9,20436,3044,ORD,"Chicago, IL",IL,Illinois,MCO,"Orlando, FL",Florida,1928,1924,-4,0,0,2315,-21,0,0,171,134,1,1005,,,,,
2024,1,22,1,1/22/2024 0:00,F9,20436,3180,MDW,"Chicago, IL",IL,Illinois,MIA,"Miami, FL",Florida,1946,2052,66,66,1,0120,79,79,1,208,158,1,1182,15,0,13,0,51
2024,1,22,1,1/22/2024 0:00,F9,20436,4015,MDW,"Chicago, IL",IL,Illinois,LAS,"Las Vegas, NV",Nevada,1228,1234,6,6,0,1446,4,4,0,252,217,1,1521,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3317,ORD,"Chicago, IL",IL,Illinois,MCI,"Kansas City, MO",Missouri,1151,1148,-3,0,0,1335,10,10,0,107,68,1,403,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3320,ORD,"Chicago, IL",IL,Illinois,SGF,"Springfield, MO",Missouri,1543,1537,-6,0,0,1719,-5,0,0,102,82,1,438,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3322,ORD,"Chicago, IL",IL,Illinois,AUS,"Austin, TX",Texas,0835,0829,-6,0,0,1132,-7,0,0,183,149,1,977,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3323,ORD,"Chicago, IL",IL,Illinois,EWR,"Newark, NJ",New Jersey,2030,,,,,,,,,,,1,719,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3358,ORD,"Chicago, IL",IL,Illinois,SYR,"Syracuse, NY",New York,1500,1503,3,3,0,1740,-7,0,0,97,79,1,607,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3374,ORD,"Chicago, IL",IL,Illinois,EWR,"Newark, NJ",New Jersey,0950,1008,18,18,1,1342,46,46,1,154,92,1,719,0,0,28,0,18
2024,1,22,1,1/22/2024 0:00,MQ,20398,3375,ORD,"Chicago, IL",IL,Illinois,XNA,"Fayetteville, AR",Arkansas,1329,,,,,,,,,,,1,522,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3377,ORD,"Chicago, IL",IL,Illinois,FAR,"Fargo, ND",North Dakota,1853,2100,127,127,1,2241,101,101,1,101,87,1,557,56,0,0,0,45
2024,1,22,1,1/22/2024 0:00,MQ,20398,3380,ORD,"Chicago, IL",IL,Illinois,ROC,"Rochester, NY",New York,0819,0848,29,29,1,1158,54,54,1,130,70,1,528,0,29,25,0,0
2024,1,22,1,1/22/2024 0:00,MQ,20398,3382,ORD,"Chicago, IL",IL,Illinois,BDL,"Hartford, CT",Connecticut,1430,1448,18,18,1,1738,1,1,0,110,90,1,783,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3384,ORD,"Chicago, IL",IL,Illinois,CMH,"Columbus, OH",Ohio,1820,1827,7,7,0,2100,11,11,0,93,50,1,296,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3387,ORD,"Chicago, IL",IL,Illinois,MCI,"Kansas City, MO",Missouri,2036,2049,13,13,0,2214,3,3,0,85,65,1,403,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3410,ORD,"Chicago, IL",IL,Illinois,GRR,"Grand Rapids, MI",Michigan,0824,,,,,,,,,,,1,137,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3416,ORD,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,0818,0902,44,44,1,1150,30,30,1,108,89,1,606,0,30,0,0,0
2024,1,22,1,1/22/2024 0:00,MQ,20398,3467,ORD,"Chicago, IL",IL,Illinois,IND,"Indianapolis, IN",Indiana,1326,,,,,,,,,,,1,177,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3493,ORD,"Chicago, IL",IL,Illinois,BDL,"Hartford, CT",Connecticut,0822,0848,26,26,1,1141,9,9,0,113,94,1,783,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3497,ORD,"Chicago, IL",IL,Illinois,STL,"St. Louis, MO",Missouri,1330,,,,,,,,,,,1,258,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3499,ORD,"Chicago, IL",IL,Illinois,HPN,"White Plains, NY",New York,1845,1951,66,66,1,2251,52,52,1,120,97,1,738,5,0,0,0,47
2024,1,22,1,1/22/2024 0:00,MQ,20398,3514,ORD,"Chicago, IL",IL,Illinois,FAR,"Fargo, ND",North Dakota,0950,0954,4,4,0,1153,0,0,0,119,87,1,557,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3578,ORD,"Chicago, IL",IL,Illinois,XNA,"Fayetteville, AR",Arkansas,1834,1832,-2,0,0,2038,-4,0,0,126,84,1,522,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3581,ORD,"Chicago, IL",IL,Illinois,XNA,"Fayetteville, AR",Arkansas,0814,,,,,,,,,,,1,522,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3595,ORD,"Chicago, IL",IL,Illinois,STL,"St. Louis, MO",Missouri,0814,,,,,,,,,,,1,258,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3621,ORD,"Chicago, IL",IL,Illinois,GSP,"Greer, SC",South Carolina,2022,2022,0,0,0,2315,6,6,0,113,79,1,577,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3648,ORD,"Chicago, IL",IL,Illinois,GSO,"Greensboro/High Point, NC",North Carolina,1828,1828,0,0,0,2119,-11,0,0,111,85,1,589,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3664,ORD,"Chicago, IL",IL,Illinois,CMH,"Columbus, OH",Ohio,1645,1701,16,16,1,1922,20,20,1,81,48,1,296,16,0,4,0,0
2024,1,22,1,1/22/2024 0:00,MQ,20398,3679,ORD,"Chicago, IL",IL,Illinois,BWI,"Baltimore, MD",Maryland,0835,0834,-1,0,0,1207,38,38,1,153,82,1,622,0,0,38,0,0
2024,1,22,1,1/22/2024 0:00,MQ,20398,3680,ORD,"Chicago, IL",IL,Illinois,MSY,"New Orleans, LA",Louisiana,0830,0830,0,0,0,1136,27,27,1,186,123,1,837,0,0,27,0,0
2024,1,22,1,1/22/2024 0:00,MQ,20398,3688,ORD,"Chicago, IL",IL,Illinois,PIT,"Pittsburgh, PA",Pennsylvania,0814,0813,-1,0,0,1100,12,12,0,107,54,1,413,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3690,ORD,"Chicago, IL",IL,Illinois,CVG,"Cincinnati, OH",Kentucky,1825,1823,-2,0,0,2034,-14,0,0,71,46,1,264,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3694,ORD,"Chicago, IL",IL,Illinois,CMI,"Champaign/Urbana, IL",Illinois,1820,,,,,,,,,,,1,135,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3707,ORD,"Chicago, IL",IL,Illinois,PIT,"Pittsburgh, PA",Pennsylvania,1350,1416,26,26,1,1637,16,16,1,81,59,1,413,4,0,0,0,12
2024,1,22,1,1/22/2024 0:00,MQ,20398,3715,ORD,"Chicago, IL",IL,Illinois,PVD,"Providence, RI",Rhode Island,1455,1528,33,33,1,1836,28,28,1,128,111,1,849,28,0,0,0,0
2024,1,22,1,1/22/2024 0:00,MQ,20398,3733,ORD,"Chicago, IL",IL,Illinois,BOS,"Boston, MA",Massachusetts,0705,0739,34,34,1,1101,36,36,1,142,105,1,867,0,14,2,0,20
2024,1,22,1,1/22/2024 0:00,MQ,20398,3741,ORD,"Chicago, IL",IL,Illinois,SDF,"Louisville, KY",Kentucky,1528,1602,34,34,1,1817,30,30,1,75,53,1,286,0,11,0,0,19
2024,1,22,1,1/22/2024 0:00,MQ,20398,3742,ORD,"Chicago, IL",IL,Illinois,BHM,"Birmingham, AL",Alabama,0815,0845,30,30,1,1138,89,89,1,173,90,1,584,0,30,59,0,0
2024,1,22,1,1/22/2024 0:00,MQ,20398,3745,ORD,"Chicago, IL",IL,Illinois,COU,"Columbia, MO",Missouri,1829,,,,,,,,,,,1,315,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3747,ORD,"Chicago, IL",IL,Illinois,CMI,"Champaign/Urbana, IL",Illinois,0955,,,,,,,,,,,1,135,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3755,ORD,"Chicago, IL",IL,Illinois,ICT,"Wichita, KS",Kansas,1831,1907,36,36,1,2119,33,33,1,132,85,1,588,33,0,0,0,0
2024,1,22,1,1/22/2024 0:00,MQ,20398,3760,ORD,"Chicago, IL",IL,Illinois,DSM,"Des Moines, IA",Iowa,1351,1442,51,51,1,1711,117,117,1,149,56,1,299,0,0,66,0,51
2024,1,22,1,1/22/2024 0:00,MQ,20398,3786,ORD,"Chicago, IL",IL,Illinois,DSM,"Des Moines, IA",Iowa,1825,1853,28,28,1,2036,38,38,1,103,88,1,299,0,0,10,0,28
2024,1,22,1,1/22/2024 0:00,MQ,20398,3788,ORD,"Chicago, IL",IL,Illinois,EWR,"Newark, NJ",New Jersey,1351,1417,26,26,1,1708,12,12,0,111,88,1,719,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3789,ORD,"Chicago, IL",IL,Illinois,EWR,"Newark, NJ",New Jersey,0830,1301,271,271,1,1558,258,258,1,117,93,1,719,258,0,0,0,0
2024,1,22,1,1/22/2024 0:00,MQ,20398,3790,ORD,"Chicago, IL",IL,Illinois,EYW,"Key West, FL",Florida,1000,0951,-9,0,0,1434,4,4,0,223,166,1,1251,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3792,ORD,"Chicago, IL",IL,Illinois,OKC,"Oklahoma City, OK",Oklahoma,0838,,,,,,,,,,,1,693,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3793,ORD,"Chicago, IL",IL,Illinois,FSD,"Sioux Falls, SD",South Dakota,1005,1312,187,187,1,1509,195,195,1,117,78,1,462,187,0,8,0,0
2024,1,22,1,1/22/2024 0:00,MQ,20398,3799,ORD,"Chicago, IL",IL,Illinois,GRB,"Green Bay, WI",Wisconsin,1652,1942,170,170,1,2107,194,194,1,85,30,1,173,0,0,24,0,170
2024,1,22,1,1/22/2024 0:00,MQ,20398,3803,ORD,"Chicago, IL",IL,Illinois,SDF,"Louisville, KY",Kentucky,0844,0840,-4,0,0,1203,53,53,1,143,45,1,286,0,0,53,0,0
2024,1,22,1,1/22/2024 0:00,MQ,20398,3808,ORD,"Chicago, IL",IL,Illinois,HPN,"White Plains, NY",New York,1254,1251,-3,0,0,1601,2,2,0,130,100,1,738,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3811,ORD,"Chicago, IL",IL,Illinois,OMA,"Omaha, NE",Nebraska,1531,1939,248,248,1,2116,245,245,1,97,68,1,416,2,0,0,0,243
2024,1,22,1,1/22/2024 0:00,MQ,20398,3812,ORD,"Chicago, IL",IL,Illinois,HPN,"White Plains, NY",New York,0815,0815,0,0,0,1151,28,28,1,156,97,1,738,0,0,28,0,0
2024,1,22,1,1/22/2024 0:00,MQ,20398,3817,ORD,"Chicago, IL",IL,Illinois,LIT,"Little Rock, AR",Arkansas,1517,1527,10,10,0,1710,-3,0,0,103,84,1,552,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3818,ORD,"Chicago, IL",IL,Illinois,ICT,"Wichita, KS",Kansas,1318,1406,48,48,1,1636,75,75,1,150,95,1,588,0,9,27,0,39
2024,1,22,1,1/22/2024 0:00,MQ,20398,3833,ORD,"Chicago, IL",IL,Illinois,CID,"Cedar Rapids/Iowa City, IA",Iowa,1452,1452,0,0,0,1609,11,11,0,77,37,1,196,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3836,ORD,"Chicago, IL",IL,Illinois,IAH,"Houston, TX",Texas,0910,1223,193,193,1,1553,213,213,1,210,162,1,925,0,20,20,0,173
2024,1,22,1,1/22/2024 0:00,MQ,20398,3839,ORD,"Chicago, IL",IL,Illinois,OKC,"Oklahoma City, OK",Oklahoma,1439,,,,,,,,,,,1,693,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3845,ORD,"Chicago, IL",IL,Illinois,RDU,"Raleigh/Durham, NC",North Carolina,1000,0958,-2,0,0,1301,2,2,0,123,86,1,646,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3851,ORD,"Chicago, IL",IL,Illinois,BNA,"Nashville, TN",Tennessee,0835,0903,28,28,1,1041,29,29,1,98,65,1,409,0,28,1,0,0
2024,1,22,1,1/22/2024 0:00,MQ,20398,3877,ORD,"Chicago, IL",IL,Illinois,ELP,"El Paso, TX",Texas,0819,0840,21,21,1,1142,49,49,1,242,176,1,1236,21,0,28,0,0
2024,1,22,1,1/22/2024 0:00,MQ,20398,3890,ORD,"Chicago, IL",IL,Illinois,MSP,"Minneapolis, MN",Minnesota,1406,1405,-1,0,0,1537,-2,0,0,92,69,1,334,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3922,ORD,"Chicago, IL",IL,Illinois,MEM,"Memphis, TN",Tennessee,0950,1022,32,32,1,1209,24,24,1,107,78,1,491,0,22,0,0,2
2024,1,22,1,1/22/2024 0:00,MQ,20398,3932,ORD,"Chicago, IL",IL,Illinois,IND,"Indianapolis, IN",Indiana,0836,,,,,,,,,,,1,177,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3937,ORD,"Chicago, IL",IL,Illinois,OMA,"Omaha, NE",Nebraska,1010,1006,-4,0,0,1145,-10,0,0,99,68,1,416,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,3945,ORD,"Chicago, IL",IL,Illinois,MEM,"Memphis, TN",Tennessee,1820,1859,39,39,1,2040,17,17,1,101,81,1,491,6,0,0,0,11
2024,1,22,1,1/22/2024 0:00,MQ,20398,3956,ORD,"Chicago, IL",IL,Illinois,MSN,"Madison, WI",Wisconsin,1740,1839,59,59,1,1947,71,71,1,68,33,1,108,29,0,12,0,30
2024,1,22,1,1/22/2024 0:00,MQ,20398,3967,ORD,"Chicago, IL",IL,Illinois,FSD,"Sioux Falls, SD",South Dakota,1536,1628,52,52,1,1811,51,51,1,103,76,1,462,0,0,0,0,51
2024,1,22,1,1/22/2024 0:00,MQ,20398,3972,ORD,"Chicago, IL",IL,Illinois,CVG,"Cincinnati, OH",Kentucky,1700,1658,-2,0,0,1905,-7,0,0,67,45,1,264,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,4007,ORD,"Chicago, IL",IL,Illinois,ROC,"Rochester, NY",New York,1853,1852,-1,0,0,2132,-10,0,0,100,71,1,528,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,4074,ORD,"Chicago, IL",IL,Illinois,RDU,"Raleigh/Durham, NC",North Carolina,1245,1240,-5,0,0,1555,13,13,0,135,86,1,646,,,,,
2024,1,22,1,1/22/2024 0:00,MQ,20398,4084,ORD,"Chicago, IL",IL,Illinois,IAH,"Houston, TX",Texas,1315,1315,0,0,0,1636,25,25,1,201,162,1,925,0,0,25,0,0
2024,1,22,1,1/22/2024 0:00,NK,20416,1024,ORD,"Chicago, IL",IL,Illinois,LAX,"Los Angeles, CA",California,2255,2252,-3,0,0,0121,-15,0,0,269,241,1,1744,,,,,
2024,1,22,1,1/22/2024 0:00,NK,20416,1176,ORD,"Chicago, IL",IL,Illinois,CLT,"Charlotte, NC",North Carolina,0712,0748,36,36,1,1052,48,48,1,124,85,1,599,13,23,12,0,0
2024,1,22,1,1/22/2024 0:00,NK,20416,123,ORD,"Chicago, IL",IL,Illinois,FLL,"Fort Lauderdale, FL",Florida,2025,2021,-4,0,0,0054,16,16,1,213,173,1,1182,0,0,16,0,0
2024,1,22,1,1/22/2024 0:00,NK,20416,129,ORD,"Chicago, IL",IL,Illinois,SJU,"San Juan, PR",Puerto Rico,0745,0740,-5,0,0,1412,-12,0,0,272,240,1,2072,,,,,
2024,1,22,1,1/22/2024 0:00,NK,20416,1740,ORD,"Chicago, IL",IL,Illinois,RSW,"Fort Myers, FL",Florida,0929,0925,-4,0,0,1326,-4,0,0,181,155,1,1120,,,,,
2024,1,22,1,1/22/2024 0:00,NK,20416,1786,ORD,"Chicago, IL",IL,Illinois,LAX,"Los Angeles, CA",California,1730,1744,14,14,0,2014,8,8,0,270,239,1,1744,,,,,
2024,1,22,1,1/22/2024 0:00,NK,20416,183,ORD,"Chicago, IL",IL,Illinois,LAS,"Las Vegas, NV",Nevada,0927,1100,93,93,1,1321,109,109,1,261,215,1,1514,0,0,109,0,0
2024,1,22,1,1/22/2024 0:00,NK,20416,1986,ORD,"Chicago, IL",IL,Illinois,FLL,"Fort Lauderdale, FL",Florida,1925,1950,25,25,1,0025,47,47,1,215,168,1,1182,12,0,22,0,13
2024,1,22,1,1/22/2024 0:00,NK,20416,2,ORD,"Chicago, IL",IL,Illinois,FLL,"Fort Lauderdale, FL",Florida,1055,1052,-3,0,0,1501,-5,0,0,189,165,1,1182,,,,,
2024,1,22,1,1/22/2024 0:00,NK,20416,2057,ORD,"Chicago, IL",IL,Illinois,MCO,"Orlando, FL",Florida,0600,0559,-1,0,0,0937,-9,0,0,158,136,1,1005,,,,,
2024,1,22,1,1/22/2024 0:00,NK,20416,2525,ORD,"Chicago, IL",IL,Illinois,LAS,"Las Vegas, NV",Nevada,1906,2317,251,251,1,0141,268,268,1,264,203,1,1514,0,0,268,0,0
2024,1,22,1,1/22/2024 0:00,NK,20416,2800,ORD,"Chicago, IL",IL,Illinois,TPA,"Tampa, FL",Florida,1950,1948,-2,0,0,2327,-12,0,0,159,137,1,1012,,,,,
2024,1,22,1,1/22/2024 0:00,NK,20416,2918,ORD,"Chicago, IL",IL,Illinois,DFW,"Dallas/Fort Worth, TX",Texas,0645,0640,-5,0,0,0952,35,35,1,192,144,1,802,0,0,35,0,0
2024,1,22,1,1/22/2024 0:00,NK,20416,3151,ORD,"Chicago, IL",IL,Illinois,MIA,"Miami, FL",Florida,1311,1306,-5,0,0,1747,25,25,1,221,168,1,1197,0,0,25,0,0
2024,1,22,1,1/22/2024 0:00,NK,20416,3165,ORD,"Chicago, IL",IL,Illinois,MIA,"Miami, FL",Florida,1720,1719,-1,0,0,2135,3,3,0,196,172,1,1197,,,,,
2024,1,22,1,1/22/2024 0:00,NK,20416,3385,ORD,"Chicago, IL",IL,Illinois,LGA,"New York, NY",New York,1620,1625,5,5,0,1911,-20,0,0,106,92,1,733,,,,,
2024,1,22,1,1/22/2024 0:00,NK,20416,519,ORD,"Chicago, IL",IL,Illinois,IAH,"Houston, TX",Texas,0735,0729,-6,0,0,1048,13,13,0,199,154,1,925,,,,,
2024,1,22,1,1/22/2024 0:00,NK,20416,635,ORD,"Chicago, IL",IL,Illinois,ATL,"Atlanta, GA",Georgia,2040,2037,-3,0,0,2340,-8,0,0,123,89,1,606,,,,,
2024,1,22,1,1/22/2024 0:00,NK,20416,694,ORD,"Chicago, IL",IL,Illinois,TPA,"Tampa, FL",Florida,0940,0950,10,10,0,1339,13,13,0,169,138,1,1012,,,,,
2024,1,22,1,1/22/2024 0:00,NK,20416,7,ORD,"Chicago, IL",IL,Illinois,FLL,"Fort Lauderdale, FL",Florida,0512,0508,-4,0,0,0907,-14,0,0,179,159,1,1182,,,,,
